Invoice_ID,month,Product_Type,Quantity,Unit_Price,Total_Sale,Customer_Type,Location,Payment_Mode,Service_Type
INV03392,November,Water Purifier,1,23227,23227,Household,Downtown,Card,Cartridge Replacement
INV03393,November,Water Purifier,1,5000,5000,Business,Downtown,Online,New Purchase
INV03394,November,Filter Cartridge,5,23057,115285,Business,Downtown,Cash,Cartridge Replacement
INV03395,November,Maintenance,3,5000,15000,Institution,Suburbs,Card,New Purchase
INV03396,November,Filter Cartridge,2,5000,10000,Institution,City Center,Online,Cartridge Replacement
INV03397,November,Industrial Filter,4,15880,63520,Institution,City Center,Card,New Purchase
INV03398,November,Maintenance,3,5000,15000,Business,Industrial Area,Cash,Cartridge Replacement
INV03399,November,Maintenance,2,5000,10000,Business,Downtown,Online,New Purchase
INV03400,November,Industrial Filter,2,5000,10000,Household,Industrial Area,Online,Maintenance
INV03401,November,Water Purifier,1,22402,22402,Institution,Uptown,Online,New Purchase
INV03402,November,Water Purifier,2,36395,72790,Household,Uptown,Card,New Purchase
INV03403,November,Maintenance,3,18213,54639,Household,Suburbs,Online,Maintenance
INV03404,November,Accessories,1,5000,5000,Household,Industrial Area,Card,New Purchase
INV03405,November,Accessories,1,29610,29610,Institution,Suburbs,Online,New Purchase
INV03406,November,Industrial Filter,1,16014,16014,Institution,Uptown,Cash,Maintenance
INV03407,November,Maintenance,2,38968,77936,Business,Suburbs,Cash,New Purchase
INV03408,November,Filter Cartridge,2,15120,30240,Business,City Center,Card,Cartridge Replacement
INV03409,November,Industrial Filter,2,27715,55430,Business,Uptown,Online,New Purchase
INV03410,November,Filter Cartridge,1,8116,8116,Business,City Center,Card,Maintenance
INV03411,November,Maintenance,3,18056,54168,Business,Suburbs,Online,Cartridge Replacement
INV03412,November,Filter Cartridge,1,5000,5000,Household,Suburbs,Card,Cartridge Replacement
INV03413,November,Accessories,2,5000,10000,Institution,Industrial Area,Cash,New Purchase
INV03414,November,Filter Cartridge,2,28860,57720,Household,Suburbs,Online,New Purchase
INV03415,November,Water Purifier,1,49688,49688,Household,Suburbs,Online,New Purchase
INV03416,November,Accessories,1,15697,15697,Business,Downtown,Cash,New Purchase
INV03417,November,Industrial Filter,2,16144,32288,Business,Uptown,Online,Maintenance
INV03418,November,Maintenance,3,5000,15000,Business,Suburbs,Cash,Maintenance
INV03419,November,Water Purifier,3,5000,15000,Household,Downtown,Card,Maintenance
INV03420,November,Industrial Filter,2,18958,37916,Institution,Downtown,Online,New Purchase
INV03421,November,Maintenance,4,30123,120492,Institution,Downtown,Online,New Purchase
INV03422,November,Water Purifier,1,5000,5000,Business,City Center,Cash,New Purchase
INV03423,November,Filter Cartridge,2,21457,42914,Institution,Suburbs,Cash,Cartridge Replacement
INV03424,November,Industrial Filter,3,5464,16392,Institution,Uptown,Cash,Cartridge Replacement
INV03425,November,Water Purifier,1,10079,10079,Business,City Center,Cash,New Purchase
INV03426,November,Accessories,4,5000,20000,Household,Suburbs,Cash,New Purchase
INV03427,November,Industrial Filter,3,42909,128727,Business,City Center,Cash,Cartridge Replacement
INV03428,November,Water Purifier,3,5000,15000,Institution,City Center,Cash,Cartridge Replacement
INV03429,November,Filter Cartridge,3,38269,114807,Institution,Suburbs,Online,Cartridge Replacement
INV03430,November,Filter Cartridge,1,6606,6606,Business,Uptown,Card,Cartridge Replacement
INV03431,November,Industrial Filter,3,11306,33918,Household,Downtown,Cash,New Purchase
INV03432,November,Industrial Filter,1,30728,30728,Business,Industrial Area,Cash,New Purchase
INV03433,November,Filter Cartridge,1,5000,5000,Household,Downtown,Online,Maintenance
INV03434,November,Industrial Filter,1,5000,5000,Institution,City Center,Card,New Purchase
INV03435,November,Maintenance,2,23967,47934,Household,City Center,Cash,New Purchase
INV03436,November,Accessories,1,11093,11093,Business,City Center,Online,New Purchase
INV03437,November,Water Purifier,1,13335,13335,Institution,Uptown,Online,Maintenance
INV03438,November,Industrial Filter,3,13974,41922,Institution,Industrial Area,Online,Maintenance
INV03439,November,Accessories,1,5288,5288,Institution,Industrial Area,Card,New Purchase
INV03440,December,Industrial Filter,1,11507,11507,Household,Uptown,Online,Cartridge Replacement
INV03441,December,Maintenance,2,6830,13660,Household,Uptown,Cash,New Purchase
INV03442,December,Water Purifier,1,17753,17753,Institution,Suburbs,Cash,Maintenance
INV03443,December,Maintenance,1,5000,5000,Business,Industrial Area,Online,New Purchase
INV03444,December,Maintenance,3,5000,15000,Household,Downtown,Cash,Maintenance
INV03445,December,Water Purifier,3,5000,15000,Business,Uptown,Cash,New Purchase
INV03446,December,Industrial Filter,5,17572,87860,Institution,Suburbs,Online,New Purchase
INV03447,December,Filter Cartridge,3,6898,20694,Business,City Center,Cash,Maintenance
INV03448,December,Maintenance,2,5000,10000,Business,City Center,Online,New Purchase
INV03449,December,Maintenance,2,5000,10000,Institution,Industrial Area,Card,New Purchase
INV03450,December,Maintenance,2,5000,10000,Business,Industrial Area,Cash,New Purchase
INV03451,December,Industrial Filter,2,8311,16622,Business,Uptown,Cash,Cartridge Replacement
INV03452,December,Filter Cartridge,2,5000,10000,Business,Industrial Area,Card,New Purchase
INV03453,December,Accessories,2,38340,76680,Business,Suburbs,Online,New Purchase
INV03454,December,Industrial Filter,2,5000,10000,Business,Uptown,Card,New Purchase
INV03455,December,Maintenance,3,23920,71760,Household,City Center,Online,New Purchase
INV03456,December,Accessories,3,36411,109233,Institution,Uptown,Cash,New Purchase
INV03457,December,Industrial Filter,3,30505,91515,Household,Suburbs,Card,New Purchase
INV03458,December,Filter Cartridge,2,17975,35950,Institution,Suburbs,Cash,New Purchase
INV03459,December,Accessories,1,9175,9175,Institution,Industrial Area,Online,New Purchase
INV03460,December,Accessories,4,13457,53828,Business,Industrial Area,Card,Cartridge Replacement
INV03461,December,Accessories,2,21459,42918,Household,Downtown,Card,New Purchase
INV03462,December,Water Purifier,4,5000,20000,Institution,Industrial Area,Cash,New Purchase
INV03463,December,Accessories,3,21041,63123,Institution,Uptown,Card,Cartridge Replacement
INV03464,December,Accessories,4,21273,85092,Household,Uptown,Card,New Purchase
INV03465,December,Water Purifier,1,5000,5000,Business,Downtown,Online,Maintenance
INV03466,December,Water Purifier,2,13448,26896,Household,City Center,Cash,Maintenance
INV03467,December,Maintenance,2,5000,10000,Business,Industrial Area,Online,New Purchase
INV03468,December,Filter Cartridge,2,5000,10000,Business,Downtown,Card,Maintenance
INV03469,December,Industrial Filter,1,5000,5000,Household,Uptown,Card,New Purchase
INV03470,December,Accessories,4,5000,20000,Household,Downtown,Cash,New Purchase
INV03471,December,Accessories,3,5000,15000,Household,Industrial Area,Cash,Maintenance
INV03472,December,Industrial Filter,1,30438,30438,Business,City Center,Online,New Purchase
INV03473,December,Filter Cartridge,3,32058,96174,Business,Suburbs,Online,Maintenance
INV03474,December,Industrial Filter,2,23032,46064,Institution,City Center,Cash,New Purchase
INV03475,December,Filter Cartridge,3,19016,57048,Institution,Industrial Area,Card,New Purchase
INV03476,December,Maintenance,3,5000,15000,Business,Uptown,Card,Cartridge Replacement
INV03477,December,Filter Cartridge,1,41876,41876,Household,Industrial Area,Cash,Cartridge Replacement
INV03478,December,Accessories,1,5000,5000,Business,Industrial Area,Cash,Cartridge Replacement
INV03479,December,Filter Cartridge,1,23501,23501,Household,City Center,Cash,New Purchase
INV03480,December,Accessories,1,10782,10782,Household,Industrial Area,Card,Maintenance
INV03481,December,Accessories,4,28810,115240,Institution,Downtown,Card,Maintenance
INV03482,December,Industrial Filter,2,31550,63100,Household,Downtown,Online,New Purchase
INV03483,December,Water Purifier,3,35711,107133,Business,City Center,Cash,New Purchase
INV03484,December,Maintenance,1,25510,25510,Household,Uptown,Online,Cartridge Replacement
INV03485,December,Accessories,2,14837,29674,Household,Uptown,Cash,New Purchase
INV03486,December,Industrial Filter,2,5000,10000,Business,Industrial Area,Cash,New Purchase
INV03487,December,Maintenance,1,39267,39267,Business,Uptown,Card,Maintenance
INV03488,December,Industrial Filter,1,5000,5000,Household,Uptown,Online,Cartridge Replacement
INV03489,December,Industrial Filter,1,15008,15008,Business,Suburbs,Online,Maintenance
INV03490,December,Filter Cartridge,1,6681,6681,Household,Downtown,Online,New Purchase
INV03491,December,Filter Cartridge,2,34565,69130,Institution,Industrial Area,Online,Cartridge Replacement
INV03492,December,Water Purifier,2,9288,18576,Institution,Industrial Area,Cash,New Purchase
INV03493,December,Maintenance,3,5000,15000,Household,Industrial Area,Online,New Purchase
INV03494,December,Water Purifier,2,14472,28944,Business,Suburbs,Cash,New Purchase
INV03495,December,Maintenance,1,5000,5000,Household,City Center,Cash,New Purchase
INV03496,December,Accessories,1,15499,15499,Business,Suburbs,Card,New Purchase
INV03497,December,Industrial Filter,2,5000,10000,Business,Downtown,Online,New Purchase
INV03498,December,Maintenance,1,20959,20959,Business,Suburbs,Cash,New Purchase
INV03499,December,Water Purifier,2,5000,10000,Business,Suburbs,Online,Maintenance
INV03500,December,Filter Cartridge,1,45142,45142,Household,Suburbs,Online,New Purchase
INV03501,December,Water Purifier,1,5000,5000,Household,Downtown,Card,New Purchase
INV03502,December,Water Purifier,2,19703,39406,Institution,Uptown,Cash,Maintenance
INV03503,December,Water Purifier,1,5000,5000,Institution,Industrial Area,Online,Maintenance
INV03504,December,Filter Cartridge,2,7774,15548,Business,Uptown,Online,Maintenance
INV03505,December,Maintenance,2,14705,29410,Household,Suburbs,Card,New Purchase
INV03506,December,Maintenance,3,5000,15000,Household,Uptown,Card,Maintenance
INV03507,December,Maintenance,3,5000,15000,Household,Suburbs,Card,New Purchase
INV03508,December,Maintenance,1,5000,5000,Household,Suburbs,Card,New Purchase
INV03509,December,Accessories,1,10857,10857,Household,Uptown,Cash,New Purchase
INV03510,December,Industrial Filter,3,35268,105804,Business,City Center,Card,New Purchase
INV03511,December,Maintenance,1,13491,13491,Household,Suburbs,Card,New Purchase
INV03512,December,Maintenance,2,5000,10000,Institution,Downtown,Online,New Purchase
INV03513,December,Filter Cartridge,1,5000,5000,Household,Uptown,Card,New Purchase
INV03514,December,Accessories,1,24564,24564,Institution,Industrial Area,Online,New Purchase
INV03515,December,Industrial Filter,1,9543,9543,Household,Suburbs,Card,New Purchase
INV03516,December,Accessories,3,11118,33354,Household,Uptown,Online,New Purchase
INV03517,December,Accessories,1,5000,5000,Household,Suburbs,Cash,Maintenance
INV03518,December,Water Purifier,2,5000,10000,Institution,Industrial Area,Cash,New Purchase
INV03519,December,Accessories,2,6949,13898,Business,Downtown,Online,New Purchase
INV03520,December,Water Purifier,2,11799,23598,Household,Uptown,Card,New Purchase
INV03521,December,Water Purifier,4,5000,20000,Institution,City Center,Cash,Maintenance
INV03522,December,Maintenance,1,33780,33780,Institution,Downtown,Online,New Purchase
INV03523,December,Maintenance,3,5000,15000,Household,Uptown,Online,Cartridge Replacement
INV03524,December,Water Purifier,4,41376,165504,Institution,Uptown,Card,New Purchase
INV03525,December,Filter Cartridge,2,22485,44970,Institution,Industrial Area,Card,New Purchase
INV03526,December,Water Purifier,1,5000,5000,Institution,Industrial Area,Online,Cartridge Replacement
INV03527,December,Water Purifier,1,33252,33252,Household,Industrial Area,Card,New Purchase
INV03528,December,Water Purifier,3,17595,52785,Household,Suburbs,Card,Maintenance
INV03529,December,Accessories,1,5000,5000,Household,Suburbs,Online,Cartridge Replacement
INV03530,December,Maintenance,2,32073,64146,Institution,Suburbs,Card,New Purchase
INV03531,December,Industrial Filter,3,20283,60849,Institution,Suburbs,Card,Maintenance
INV03532,December,Accessories,1,5000,5000,Institution,City Center,Cash,New Purchase
INV03533,December,Industrial Filter,1,11069,11069,Business,Suburbs,Cash,New Purchase
INV03534,December,Industrial Filter,1,17539,17539,Household,City Center,Card,New Purchase
INV03535,December,Industrial Filter,2,6986,13972,Institution,City Center,Online,New Purchase
INV03536,December,Maintenance,2,27392,54784,Household,Uptown,Cash,Maintenance
INV03537,December,Water Purifier,2,33020,66040,Business,City Center,Online,Maintenance
INV03538,December,Filter Cartridge,3,5000,15000,Business,Downtown,Online,Maintenance
INV03539,December,Accessories,1,5000,5000,Business,City Center,Cash,New Purchase
INV03540,December,Water Purifier,1,17158,17158,Business,Downtown,Cash,Cartridge Replacement
INV03541,December,Maintenance,1,8257,8257,Household,Industrial Area,Card,Maintenance
INV03542,December,Industrial Filter,1,5000,5000,Institution,Suburbs,Online,Maintenance
INV03543,December,Industrial Filter,1,30516,30516,Business,Downtown,Online,New Purchase
INV03544,December,Water Purifier,3,5000,15000,Business,Industrial Area,Online,Maintenance
INV03545,December,Accessories,3,5000,15000,Institution,City Center,Card,New Purchase
INV03546,December,Industrial Filter,3,15303,45909,Business,Uptown,Cash,New Purchase
INV03547,December,Industrial Filter,1,5000,5000,Institution,Uptown,Cash,New Purchase
INV03548,December,Accessories,1,11527,11527,Institution,Downtown,Card,New Purchase
INV03549,December,Maintenance,1,24866,24866,Household,Industrial Area,Cash,New Purchase
INV03550,December,Accessories,3,10241,30723,Business,Downtown,Online,New Purchase
INV03551,December,Industrial Filter,1,5000,5000,Household,Industrial Area,Online,Cartridge Replacement
INV03552,December,Water Purifier,1,36611,36611,Institution,Downtown,Card,New Purchase
INV03553,December,Accessories,1,5727,5727,Institution,Suburbs,Online,New Purchase
INV03554,December,Water Purifier,2,5000,10000,Business,City Center,Cash,New Purchase
INV03555,December,Industrial Filter,1,5000,5000,Institution,City Center,Card,New Purchase
INV03556,December,Filter Cartridge,1,5000,5000,Household,City Center,Cash,New Purchase
INV03557,December,Accessories,2,5000,10000,Household,Uptown,Online,New Purchase
INV03558,December,Accessories,2,17160,34320,Institution,City Center,Cash,New Purchase
INV03559,December,Industrial Filter,1,5000,5000,Business,Downtown,Cash,New Purchase
INV03560,December,Accessories,1,5000,5000,Business,Downtown,Online,Maintenance
INV03561,December,Maintenance,1,26823,26823,Household,City Center,Online,Maintenance
INV03562,December,Maintenance,2,26854,53708,Institution,Industrial Area,Cash,Maintenance
INV03563,December,Accessories,2,5000,10000,Business,Suburbs,Cash,New Purchase
INV03564,December,Filter Cartridge,1,5000,5000,Household,Industrial Area,Cash,Cartridge Replacement
INV03565,December,Maintenance,1,5000,5000,Institution,Uptown,Card,New Purchase
INV03566,December,Maintenance,2,20413,40826,Household,Industrial Area,Cash,New Purchase
INV03567,December,Industrial Filter,2,5000,10000,Household,Industrial Area,Online,New Purchase
INV03568,December,Water Purifier,3,17965,53895,Business,Downtown,Online,Maintenance
INV03569,December,Accessories,1,25852,25852,Business,Industrial Area,Card,Cartridge Replacement
INV03570,December,Maintenance,1,13777,13777,Institution,City Center,Card,Maintenance
